trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Smith, Matthew J","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","357","23","77","6.44","21.57","-121.09","58","26","132","11","35","8.33","26.52","4.83","21","4","10","19.05","19.05","-2.75","274","19","60","6.93","6.93","-79.09",
"Sowersby, M E","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","7","0","0","0","0","-7","148","3","18","2.03","12.16","10","85","30","75","2","10","2.67","13.33","62","0","0","0","0","0","0","120","3","16","2.5","2.5","38",
"Stack, J A","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","10","1","3","10","30","41","264","25","89","9.47","33.71","-85.91","9","4","129","11","40","8.53","31.01","-37.92","40","14","27","35","35","2.01","78","9","31","11.54","11.54","-23.04",
"Stokes, N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","2","8","4.08","16.33","-39.9","425","29","24","0","3","0","12.5","-24","3","1","3","33.33","33.33","-0.9","24","2","6","8.33","8.33","-14.9",
"Suroor, Saeed Bin","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","2","3","40","60","-0.24","207","42","83","20.29","40.1","4.2","8","3","69","17","29","24.64","42.03","-7.9","52","21","34","40.38","40.38","6.37","135","23","45","17.04","17.04","0.41",
"Sweeney, Rodger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","71","3","6","4.23","8.45","-38.67","321","27","30","1","2","3.33","6.67","-13","2","1","1","50","50","2.33","60","3","6","5","5","-27.67",
"Tate, James","1","0","0","0","0","-1","2","1","1","50","50","4.5","5","3","3","60","60","18","10","3","3","30","30","13","403","73","162","18.11","40.2","4.68","3","2","171","29","68","16.96","39.77","14.27","82","32","57","39.02","39.02","-0.28","188","34","72","18.09","18.09","-2.57",
"Tate, T P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","7.5","104","8","25","7.69","24.04","-68.09","8","1","46","5","14","10.87","30.43","-25.42","8","4","4","50","50","4.91","89","8","25","8.99","8.99","-53.09",
"Teal, R A","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","2","0","40","-5","8","0","3","0","37.5","-8","511","49","145","9.59","28.38","-45.71","25","12","225","21","65","9.33","28.89","-45.32","57","13","30","22.81","22.81","-20.12","383","38","107","9.92","9.92","14.5",
"Thompson, D W","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","7","0","2","0","28.57","-7","371","24","108","6.47","29.11","-134.29","34","18","192","18","70","9.38","36.46","-28.42","26","6","12","23.08","23.08","-6.12","314","22","91","7.01","7.01","-94.62",
"Tickle, J","1","0","0","0","0","-1","2","1","1","50","50","6","8","1","4","12.5","50","0","9","1","4","11.11","44.44","-1","195","16","44","8.21","22.56","-108.13","3","2","108","10","27","9.26","25","-49.17","18","5","7","27.78","27.78","-3.29","146","13","38","8.9","8.9","-76.51",
"Tinkler, N","1","0","0","0","0","-1","4","0","1","0","25","-4","11","0","2","0","18.18","-11","19","1","4","5.26","21.05","-16.8","848","67","208","7.9","24.53","-268.63","8","12","412","31","104","7.52","25.24","-188.58","58","11","26","18.97","18.97","-20.47","661","58","184","8.77","8.77","-124.25",
"Toomey, Brian","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","55","3","16","5.45","29.09","-42.79","185","42","55","3","16","5.45","29.09","-42.79","4","1","1","25","25","-1.12","47","3","15","6.38","6.38","-34.79",
"Tuer, Grant","0","0","0","0","0","0","1","0","0","0","0","-1","6","3","5","50","83.33","16.5","12","4","7","33.33","58.33","19","786","87","246","11.07","31.3","-225.37","6","2","410","39","126","9.51","30.73","-127.8","85","27","51","31.76","31.76","-2.49","617","74","203","11.99","11.99","-138.7",
"Turner, W G M","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","194","12","36","6.19","18.56","-73.37","62","10","92","5","17","5.43","18.48","-42.5","7","4","4","57.14","57.14","6.63","124","11","29","8.87","8.87","-13.37",
"Varian, Roger","0","0","0","0","0","0","1","0","1","0","100","-1","13","0","5","0","38.46","-13","30","3","12","10","40","-16.57","1234","222","528","17.99","42.79","-250.17","11","24","575","101","258","17.57","44.87","-147.78","328","116","220","35.37","35.37","-50.32","518","78","190","15.06","15.06","-105.52",
"Wadham, Mrs L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","318","46","116","14.47","36.48","-83.59","38","1","149","25","55","16.78","36.91","-46.5","51","22","34","43.14","43.14","10.16","202","33","76","16.34","16.34","-22.64",
"Walford, Mark","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","2","0","50","-4","9","0","2","0","22.22","-9","699","73","197","10.44","28.18","-204.18","17","16","340","32","79","9.41","23.24","-102.45","72","21","42","29.17","29.17","-17.92","526","55","151","10.46","10.46","-111.72",
"Walker, Ed","1","0","0","0","0","-1","2","0","1","0","50","-2","10","3","6","30","60","15.5","26","6","12","23.08","46.15","42","858","129","305","15.03","35.55","16.65","5","6","399","67","149","16.79","37.34","53.89","124","48","73","38.71","38.71","10.95","466","72","168","15.45","15.45","-6.53",
"Ward, Tom","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","4.5","9","2","4","22.22","44.44","2.75","410","41","117","10","28.54","-97.75","7","4","205","18","49","8.78","23.9","-82.42","32","9","19","28.13","28.13","-3.74","275","30","88","10.91","10.91","-59.88",
"Watson, Archie","1","0","0","0","0","-1","7","0","1","0","14.29","-7","12","1","2","8.33","16.67","-10.2","27","4","8","14.81","29.63","-15.79","1521","181","450","11.9","29.59","-334.57","7","12","756","81","224","10.71","29.63","-243.11","176","58","107","32.95","32.95","-35.01","911","84","228","9.22","9.22","-274.96",
"Weld, D K","0","0","0","0","0","0","2","1","2","50","100","4.5","3","1","2","33.33","66.67","3.5","17","1","4","5.88","23.53","-10.5","506","67","197","13.24","38.93","-137.44","3","2","246","32","87","13.01","35.37","-68.78","82","29","56","35.37","35.37","-13.56","158","11","49","6.96","6.96","-66.42",
"Whillans, D W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163","22","65","13.5","39.88","-31.58","96","9","82","15","39","18.29","47.56","10.42","30","9","20","30","30","0.59","130","21","62","16.15","16.15","-17.58",
"Whillans, Ewan","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","5","0","1","0","20","-5","493","35","113","7.1","22.92","-35.29","22","10","236","21","65","8.9","27.54","70.33","19","2","12","10.53","10.53","-12.25","420","27","95","6.43","6.43","-112.79",
"Whitaker, Simon","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","197","6","41","3.05","20.81","-75","55","19","95","3","16","3.16","16.84","-66","13","1","7","7.69","7.69","-8.5","172","6","39","3.49","3.49","-50",
"Wigham, M","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","10","1","2","10","20","-8","237","27","61","11.39","25.74","81.29","9","7","171","18","37","10.53","21.64","72.79","25","5","12","20","20","-13.09","198","25","57","12.63","12.63","104.79",
"Williams, Ian","0","0","0","0","0","0","6","1","2","16.67","33.33","-2.5","17","6","9","35.29","52.94","20.88","34","7","15","20.59","44.12","5.32","1382","131","356","9.48","25.76","-541.12","3","2","752","76","209","10.11","27.79","-227.97","157","55","100","35.03","35.03","8.51","1181","129","338","10.92","10.92","-352.5",
"Williams, S C","2","1","1","50","50","3","5","1","1","20","20","0","11","2","2","18.18","18.18","0","25","5","8","20","32","4.33","773","86","208","11.13","26.91","-135.24","1","1","370","43","98","11.62","26.49","-45.3","101","30","61","29.7","29.7","-12.97","608","64","163","10.53","10.53","-198.87",
"Wintle, A","5","0","2","0","40","-5","5","0","2","0","40","-5","8","0","3","0","37.5","-8","16","2","7","12.5","43.75","-7","436","34","106","7.8","24.31","-123.03","8","9","239","20","67","8.37","28.03","-81.11","40","8","22","20","20","-16.36","393","33","99","8.4","8.4","-81.76",
 
