trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Wallis, Charlie","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","237","5","40","2.11","16.88","-209.25","32","7","105","4","23","3.81","21.9","-85.25","6","1","3","16.67","16.67","-2.75","169","4","28","2.37","2.37","-148.25",
"Watson, Archie","3","0","1","0","33.33","-3","4","0","1","0","25","-4","13","3","5","23.08","38.46","-3.4","30","6","13","20","43.33","13.1","1542","183","458","11.87","29.7","-331.47","4","5","749","83","228","11.08","30.44","-251.59","175","58","107","33.14","33.14","-33.41","923","86","234","9.32","9.32","-259.46",
"Weld, D K","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","0","1","0","20","-5","16","0","4","0","25","-16","508","62","194","12.2","38.19","-170.4","19","22","243","27","80","11.11","32.92","-76.87","81","28","55","34.57","34.57","-15.19","162","11","50","6.79","6.79","-70.42",
"West, Adam","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","7","0","1","0","14.29","-7","452","36","106","7.96","23.45","-47.82","17","8","244","17","51","6.97","20.9","-46.45","36","8","21","22.22","22.22","-11.95","312","30","79","9.62","9.62","-9.82",
"West, S G","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","112","6","24","5.36","21.43","-67.5","15","5","78","3","15","3.85","19.23","-54.75","5","2","2","40","40","3.25","91","6","21","6.59","6.59","-46.5",
"Wigham, M","1","0","0","0","0","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","245","27","62","11.02","25.31","73.29","25","16","177","18","38","10.17","21.47","66.79","25","5","12","20","20","-13.09","206","25","58","12.14","12.14","96.79",
"Williams, Ian","1","0","1","0","100","-1","5","1","4","20","80","-2.25","17","1","7","5.88","41.18","-14.25","38","3","11","7.89","28.95","-23.25","1405","133","361","9.47","25.69","-566.37","3","4","760","77","211","10.13","27.76","-233.05","161","57","103","35.4","35.4","10.76","1203","130","342","10.81","10.81","-379.5",
"Williams, S C","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","0","0","0","-6","12","1","2","8.33","16.67","-9.5","769","85","208","11.05","27.05","-215.74","11","9","363","42","96","11.57","26.45","-46.8","105","31","63","29.52","29.52","-14.47","606","63","162","10.4","10.4","-202.87",
"Williamson, Mrs L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","235","17","46","7.23","19.57","6.95","15","3","111","12","23","10.81","20.72","1.95","9","3","6","33.33","33.33","-1.05","178","14","38","7.87","7.87","52.75",
"Woods, S P C","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","18","3","6","16.67","33.33","-10.7","509","57","161","11.2","31.63","-180.08","8","7","238","33","80","13.87","33.61","-69.48","61","22","38","36.07","36.07","5.67","336","39","108","11.61","11.61","-114.79",
 
