trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ryan, J","0","0","0","0","0","0","4","0","1","0","25","-4","6","1","2","16.67","33.33","0","6","1","2","16.67","33.33","0","287","28","70","9.76","24.39","-12.97","4","6","110","11","26","10","23.64","-41.34","16","7","10","43.75","43.75","5.7","217","16","47","7.37","7.37","-50.63",
"Ryan, K A","5","0","0","0","0","-5","15","1","3","6.67","20","-12.75","21","2","5","9.52","23.81","-9.75","38","3","9","7.89","23.68","-7.75","1005","116","282","11.54","28.06","51.94","3","15","537","67","143","12.48","26.63","49.31","72","21","42","29.17","29.17","-12.06","602","63","160","10.47","10.47","-54.16",
"Ryder, Shane Kieran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","4","15","6.78","25.42","-41.62","107","5","23","2","9","8.7","39.13","-12.5","5","3","4","60","60","5.38","48","3","14","6.25","6.25","-34.12",
"Sangster, Ollie","4","0","1","0","25","-4","5","0","1","0","20","-5","8","0","3","0","37.5","-8","13","2","7","15.38","53.85","-6.75","221","35","81","15.84","36.65","-38.13","8","9","169","25","61","14.79","36.09","-27.07","35","18","27","51.43","51.43","12.04","69","11","23","15.94","15.94","9.08",
"Sayer, Mrs Dianne","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","1","0","25","-4","5","0","1","0","20","-5","233","16","57","6.87","24.46","-66.25","26","9","119","9","27","7.56","22.69","-64.75","20","2","9","10","10","-13","202","14","48","6.93","6.93","-47",
"Scott, George","4","1","1","25","25","-0.25","6","1","1","16.67","16.67","-2.25","12","2","3","16.67","25","-2.75","19","2","6","10.53","31.58","-9.75","501","77","164","15.37","32.73","-63.8","1","2","275","41","84","14.91","30.55","-25.11","86","35","51","40.7","40.7","12.74","283","46","99","16.25","16.25","-45.78",
"Scott, Miss Katie","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","15","1","1","6.67","6.67","0","501","30","128","5.99","25.55","-195.39","10","7","236","12","61","5.08","25.85","-64.62","49","9","25","18.37","18.37","-19.39","406","24","103","5.91","5.91","-181.12",
"Sexton, Adrian","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","104","4","10","3.85","9.62","-46","17","3","58","1","4","1.72","6.9","-50.5","0","0","0","0","0","0","61","4","8","6.56","6.56","-3",
"Simcock, D M","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","1","2","16.67","33.33","-3","10","2","5","20","50","-1.5","741","93","220","12.55","29.69","-136.96","4","4","372","51","111","13.71","29.84","-100.99","85","30","51","35.29","35.29","0.8","507","77","168","15.19","15.19","-35.6",
"Slattery, Andrew","4","1","1","25","25","-0.25","5","1","1","20","20","-1.25","10","1","2","10","20","-6.25","18","3","4","16.67","22.22","-2.25","866","75","212","8.66","24.48","-212.99","1","4","425","36","106","8.47","24.94","-106.98","51","17","30","33.33","33.33","5.52","445","37","104","8.31","8.31","-172.92",
"Smith, Kevin","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","5","0","2","0","40","-5","97","4","23","4.12","23.71","-51.5","54","25","80","4","22","5","27.5","-34.5","5","0","3","0","0","-5","63","4","18","6.35","6.35","-17.5",
"Smith, R Michael","4","0","1","0","25","-4","10","0","1","0","10","-10","13","0","3","0","23.08","-13","19","0","3","0","15.79","-19","538","25","98","4.65","18.22","-359.34","40","40","279","14","45","5.02","16.13","-167.75","29","6","12","20.69","20.69","-5.42","430","24","90","5.58","5.58","-253.59",
"Smyth-Osbourne, Edward","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","2.75","16","5","9","31.25","56.25","36.75","8","1","16","5","9","31.25","56.25","36.75","3","1","3","33.33","33.33","0.75","10","5","8","50","50","42.75",
"Spencer, Richard","1","1","1","100","100","7","2","1","2","50","100","6","3","1","2","33.33","66.67","5","10","2","4","20","40","1.25","440","54","128","12.27","29.09","-95.37","1","1","207","32","73","15.46","35.27","-59.78","58","21","33","36.21","36.21","-7.2","305","36","87","11.8","11.8","-96.11",
"Stack, J A","1","1","1","100","100","7","2","1","2","50","100","6","4","1","2","25","50","4","6","2","3","33.33","50","5.5","262","27","91","10.31","34.73","-72.41","1","1","131","13","40","9.92","30.53","-28.42","40","14","27","35","35","2.01","77","10","31","12.99","12.99","-14.04",
"Stephens, Robert","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","11","33","6.92","20.75","-73.75","15","1","73","6","19","8.22","26.03","-36.75","9","2","6","22.22","22.22","-1.5","128","11","30","8.59","8.59","-42.75",
"Stone, W B","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","4","1","2","25","50","-1.62","191","20","51","10.47","26.7","6.89","8","3","83","12","29","14.46","34.94","6.39","29","10","17","34.48","34.48","4.89","143","19","47","13.29","13.29","51.76",
"Suroor, Saeed Bin","0","0","0","0","0","0","2","0","1","0","50","-2","7","2","5","28.57","71.43","-3.37","7","2","5","28.57","71.43","-3.37","211","41","85","19.43","40.28","-26.67","4","4","72","18","34","25","47.22","-10.77","54","21","35","38.89","38.89","0.5","137","21","45","15.33","15.33","-30.26",
"Sweeney, Rodger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","9","73","4","8","5.48","10.96","-29.67","10","2","33","2","4","6.06","12.12","-5","2","1","1","50","50","2.33","61","4","8","6.56","6.56","-17.67",
"Swindle, Wayne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Tate, James","1","0","1","0","100","-1","5","0","2","0","40","-5","9","0","2","0","22.22","-9","11","1","4","9.09","36.36","0","410","75","166","18.29","40.49","12.43","8","10","177","29","71","16.38","40.11","15.77","86","33","60","38.37","38.37","-0.53","193","35","76","18.13","18.13","-3.82",
"Tate, T P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","107","7","24","6.54","22.43","-75.42","26","7","47","5","13","10.64","27.66","-26.42","7","3","3","42.86","42.86","1.58","92","7","24","7.61","7.61","-60.42",
"Tinkler, N","1","0","0","0","0","-1","6","1","2","16.67","33.33","0","14","1","4","7.14","28.57","-8","29","2","8","6.9","27.59","-8","851","66","213","7.76","25.03","-268.25","2","2","420","33","109","7.86","25.95","-175.58","56","10","25","17.86","17.86","-20.09","674","59","192","8.75","8.75","-127.25",
"Traynor, Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","4","8","6.67","13.33","-36.21","27","1","25","3","6","12","24","-2.5","2","2","2","100","100","4.29","36","3","7","8.33","8.33","-13.5",
"Tregoning, M P","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","8","1","3","12.5","37.5","-5.37","259","28","76","10.81","29.34","-47.71","8","5","140","15","41","10.71","29.29","-65.29","32","11","21","34.38","34.38","-1.04","161","24","55","14.91","14.91","-16.71",
"Turner, W G M","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","197","12","36","6.09","18.27","-76.37","80","15","90","5","16","5.56","17.78","-40.5","7","4","4","57.14","57.14","6.63","127","11","29","8.66","8.66","-16.37",
"Tutty, Gemma","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","2","0","40","-5","10","1","3","10","30","-3.5","358","39","108","10.89","30.17","-52.58","11","7","199","23","62","11.56","31.16","-8.66","32","9","16","28.13","28.13","-10.16","303","35","99","11.55","11.55","-48.08",
"Twomey, P","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","2","0","100","-2","4","1","3","25","75","2","186","50","97","26.88","52.15","-25.06","11","4","94","26","53","27.66","56.38","-18.32","74","30","51","40.54","40.54","-1.95","16","0","3","0","0","-16",
"Varian, Roger","3","0","0","0","0","-3","13","2","6","15.38","46.15","-1.59","20","3","10","15","50","-5.59","31","3","16","9.68","51.61","-16.59","1220","211","520","17.3","42.62","-291.74","3","7","567","96","257","16.93","45.33","-154.37","321","113","217","35.2","35.2","-51.14","515","73","188","14.17","14.17","-133.4",
"Waggott, Miss Tracy","0","0","0","0","0","0","0","0","0","0","0","0","6","2","6","33.33","100","0.75","11","2","7","18.18","63.64","-4.25","236","17","62","7.2","26.27","-106.25","4","2","128","10","41","7.81","32.03","-78.75","27","3","12","11.11","11.11","-17.5","192","15","58","7.81","7.81","-70.25",
"Walford, Mark","0","0","0","0","0","0","1","1","1","100","100","6","6","2","3","33.33","50","11","13","3","5","23.08","38.46","8.5","701","73","196","10.41","27.96","-208.43","3","1","351","34","82","9.69","23.36","-95.2","71","20","41","28.17","28.17","-20.67","531","55","151","10.36","10.36","-118.97",
"Walker, Ed","6","0","2","0","33.33","-6","10","0","2","0","20","-10","15","1","4","6.67","26.67","-2","24","1","6","4.17","25","-11","866","130","306","15.01","35.33","22.15","5","11","404","65","149","16.09","36.88","51.59","124","48","73","38.71","38.71","10.95","473","72","169","15.22","15.22","-4.53",
"Ward, Tom","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","15","2","5","13.33","33.33","-3.25","415","44","124","10.6","29.88","-95.3","10","10","210","20","53","9.52","25.24","-82.47","36","10","20","27.78","27.78","-5.54","280","33","95","11.79","11.79","-57.43",
"Watson, Archie","2","0","1","0","50","-2","6","0","3","0","50","-6","11","1","5","9.09","45.45","-8","26","6","13","23.08","50","17.1","1540","183","459","11.88","29.81","-329.47","6","8","747","82","229","10.98","30.66","-257.09","175","58","108","33.14","33.14","-33.41","920","86","235","9.35","9.35","-256.46",
"Weld, Charles","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","52","1","10","1.92","19.23","-41","167","18","30","1","5","3.33","16.67","-19","1","0","0","0","0","-1","21","1","5","4.76","4.76","-10",
"Weld, D K","1","0","0","0","0","-1","2","0","0","0","0","-2","7","0","1","0","14.29","-7","13","0","3","0","23.08","-13","507","61","193","12.03","38.07","-171.13","21","24","244","27","80","11.07","32.79","-77.87","80","27","54","33.75","33.75","-15.92","162","11","50","6.79","6.79","-70.42",
"Wigham, M","0","0","0","0","0","0","4","0","2","0","50","-4","6","0","3","0","50","-6","8","0","3","0","37.5","-8","248","27","64","10.89","25.81","70.29","27","19","179","18","40","10.06","22.35","64.79","26","5","13","19.23","19.23","-14.09","209","25","60","11.96","11.96","93.79",
"Williams, Ian","2","0","1","0","50","-2","7","1","3","14.29","42.86","-5.09","20","2","8","10","40","-15.34","36","3","12","8.33","33.33","-27.84","1410","133","362","9.43","25.67","-572.34","2","5","765","78","213","10.2","27.84","-236.14","162","57","104","35.19","35.19","8.79","1209","131","344","10.84","10.84","-383.59",
"Williams, S C","1","0","0","0","0","-1","9","0","1","0","11.11","-9","12","0","1","0","8.33","-12","19","1","3","5.26","15.79","-16.5","774","85","207","10.98","26.74","-220.74","13","17","367","41","95","11.17","25.89","-59.8","107","31","64","28.97","28.97","-16.47","611","63","161","10.31","10.31","-207.87",
"Williamson, Mrs L","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","1","0","33.33","-3","236","17","47","7.2","19.92","5.95","17","4","112","12","24","10.71","21.43","0.95","9","3","6","33.33","33.33","-1.05","179","14","39","7.82","7.82","51.75",
"Woods, S P C","2","0","1","0","50","-2","5","1","2","20","40","29","7","1","2","14.29","28.57","27","17","3","6","17.65","35.29","22.5","513","58","163","11.31","31.77","-150.08","2","4","239","34","81","14.23","33.89","-36.48","61","22","38","36.07","36.07","5.67","338","39","108","11.54","11.54","-116.79",
 
