Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Wheatley, Zak","0","0","0","0","0","0","3","1","1","33.33","33.33","1.33","7","1","3","14.29","42.86","-2.67","10","1","4","10","40","-5.67","367","29","84","7.9","22.89","-134.84","2","1","191","12","42","6.28","21.99","-100.67","25","3","6","12","12","-11.92","304","27","75","8.88","8.88","-79.34",
"Whelan, R P","1","0","0","0","0","-1","5","1","2","20","40","8","15","3","5","20","33.33","7.5","26","6","11","23.08","42.31","13.25","1062","129","318","12.15","29.94","-111.9","2","2","534","68","158","12.73","29.59","-86.32","113","39","70","34.51","34.51","15.57","539","82","190","15.21","15.21","71.43",
"Whelan, Trevor","0","0","0","0","0","0","2","0","1","0","50","-2","11","1","5","9.09","45.45","-2.5","26","1","7","3.85","26.92","-17.5","896","75","213","8.37","23.77","-240.45","7","10","450","45","111","10","24.67","-118.01","50","22","35","44","44","9.59","573","55","145","9.6","9.6","-142.95",
"Wilkie, Brandon","0","0","0","0","0","0","2","0","0","0","0","-2","7","1","1","14.29","14.29","-0.5","15","1","2","6.67","13.33","-8.5","405","45","111","11.11","27.41","-88.5","6","5","316","36","88","11.39","27.85","-61.21","41","12","21","29.27","29.27","-9.16","361","40","97","11.08","11.08","-73.08",
"Williams, Lorcan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","322","47","109","14.6","33.85","-113.35","103","15","160","28","61","17.5","38.13","-35.94","51","20","32","39.22","39.22","-7.03","178","26","63","14.61","14.61","-39.77",
"Winn, Mark","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","10","1","3","10","30","16","692","77","210","11.13","30.35","-104.65","13","10","361","37","101","10.25","27.98","-38.68","82","30","53","36.59","36.59","14.77","621","72","194","11.59","11.59","-106.78",
"Wonnacott, Millie","0","0","0","0","0","0","3","1","2","33.33","66.67","31","5","1","2","20","40","29","12","3","5","25","41.67","48.5","116","11","28","9.48","24.14","-3.37","2","1","62","9","21","14.52","33.87","28.13","8","5","6","62.5","62.5","9.13","87","9","21","10.34","10.34","18.38",
"Wood, George","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","11","1","1","9.09","9.09","-7.75","426","31","103","7.28","24.18","-129.21","11","6","225","13","55","5.78","24.44","-96.05","30","8","16","26.67","26.67","-1.46","284","25","76","8.8","8.8","-29.46",
"Woods, K K","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","9","0","3","0","33.33","-9","591","79","219","13.37","37.06","-79.86","15","11","327","43","115","13.15","35.17","-17.16","83","29","52","34.94","34.94","-4.35","352","52","134","14.77","14.77","33.64",
"Wright, Liam","1","1","1","100","100","14","2","1","1","50","50","13","2","1","1","50","50","13","6","1","2","16.67","33.33","9","287","24","67","8.36","23.34","-12.69","1","1","173","16","41","9.25","23.7","-58.44","26","6","13","23.08","23.08","-9.69","251","22","59","8.76","8.76","1.31",
"Young, Archie","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","4","1","2","25","50","0.33","181","21","51","11.6","28.18","-41.53","12","4","140","16","40","11.43","28.57","-30.86","21","6","12","28.57","28.57","-2.53","170","21","49","12.35","12.35","-30.53",
 
