Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Watson, Jason","0","0","0","0","0","0","6","0","2","0","33.33","-6","19","3","7","15.79","36.84","-4.5","35","5","15","14.29","42.86","-15.6","975","101","291","10.36","29.85","-288.89","5","11","368","50","127","13.59","34.51","-81.95","101","36","68","35.64","35.64","8.08","709","75","213","10.58","10.58","-145.21",
"Waugh, Amie","3","1","1","33.33","33.33","2.5","8","1","1","12.5","12.5","-2.5","13","2","2","15.38","15.38","26.5","26","4","5","15.38","19.23","36.83","336","20","65","5.95","19.35","-82.09","1","2","189","17","47","8.99","24.87","3.91","18","4","7","22.22","22.22","-0.25","296","20","65","6.76","6.76","-42.09",
"Wedge, Adam","0","0","0","0","0","0","3","0","1","0","33.33","-3","4","0","1","0","25","-4","6","0","1","0","16.67","-6","764","71","177","9.29","23.17","-217.94","15","7","302","26","72","8.61","23.84","-43.81","57","18","33","31.58","31.58","1.27","534","51","126","9.55","9.55","-142.02",
"Whearty, R","0","0","0","0","0","0","7","0","1","0","14.29","-7","12","0","1","0","8.33","-12","22","1","3","4.55","13.64","-14","694","53","170","7.64","24.5","-104.03","12","18","425","33","109","7.76","25.65","-65.28","45","12","26","26.67","26.67","0.22","523","43","141","8.22","8.22","-127.16",
"Wheatley, Zak","0","0","0","0","0","0","2","0","1","0","50","-2","6","0","1","0","16.67","-6","17","1","5","5.88","29.41","-12.67","372","28","85","7.53","22.85","-165.84","9","11","192","12","42","6.25","21.88","-101.67","25","3","6","12","12","-11.92","310","26","76","8.39","8.39","-111.34",
"Whelan, R P","0","0","0","0","0","0","12","2","3","16.67","25","0.5","21","2","5","9.52","23.81","-8.5","38","6","11","15.79","28.95","4.5","1068","129","318","12.08","29.78","-143.23","2","5","535","71","163","13.27","30.47","-67.32","115","40","71","34.78","34.78","16.07","540","81","192","15","15","34.6",
"Whelan, Trevor","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","3","0","42.86","-7","19","1","8","5.26","42.11","-10.5","898","75","214","8.35","23.83","-242.45","14","18","451","45","114","9.98","25.28","-119.01","50","22","34","44","44","9.59","576","55","144","9.55","9.55","-145.95",
"Williams, Lorcan","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","324","47","109","14.51","33.64","-115.35","110","17","162","28","61","17.28","37.65","-37.94","51","20","32","39.22","39.22","-7.03","180","26","63","14.44","14.44","-41.77",
"Williamson, Joseph","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","283","25","61","8.83","21.55","-66.93","37","6","180","15","37","8.33","20.56","-76.23","21","9","16","42.86","42.86","-0.76","202","21","52","10.4","10.4","-75.08",
"Winn, Mark","0","0","0","0","0","0","2","0","1","0","50","-2","15","1","6","6.67","40","0","22","1","7","4.55","31.82","-7","699","77","210","11.02","30.04","-99.03","5","8","372","38","107","10.22","28.76","-34.68","81","29","52","35.8","35.8","13.39","625","72","194","11.52","11.52","-98.16",
"Wonnacott, Millie","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","9","1","3","11.11","33.33","25","120","11","29","9.17","24.17","-7.37","9","5","65","9","21","13.85","32.31","25.13","8","5","6","62.5","62.5","9.13","91","9","22","9.89","9.89","14.38",
"Woods, Sorcha","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","108","8","22","7.41","20.37","-4.67","135","41","70","4","14","5.71","20","1.83","6","2","6","33.33","33.33","3.33","98","8","22","8.16","8.16","5.33",
"Wynne, Toby","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","15","2","1","1","50","50","15","352","46","104","13.07","29.55","-55.14","5","1","193","22","51","11.4","26.42","-54.99","54","16","31","29.63","29.63","-9.6","294","43","95","14.63","14.63","-17.89",
"Young, Archie","2","1","1","50","50","0.38","3","1","1","33.33","33.33","-0.62","8","2","2","25","25","-1.29","13","3","4","23.08","30.77","1.71","191","24","54","12.57","28.27","-36.82","1","2","146","18","42","12.33","28.77","-30.15","22","7","13","31.82","31.82","-1.15","178","23","51","12.92","12.92","-26.2",
 
