time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,Unnamed: 183,racedate,racetime,race_restrictions_age,race_class,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,odds,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,dayssincelr,careerruns,surfacetype,horse_prizewin,Unnamed: 47
14:00:00,Fakenham,The Flying Sofa (FR),RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Moore, G L",9,168,"Moore, Jamie",0,Fav,110,3.33,1,75.7,22.581,12.766719999999998,6.529100000000001,0.9649,149.786028,15,5,1,20,34,5,15,423,81,19,661,105,16,415,80,19,13,2,15,13,0,0,51,5,10,736,124,17,1481,215,15,24,5,21,4324532,(FR),0,Male,Sholokhov (IRE),Second,Third,113.0,116.0,120.0,122.0,14,13,50,19,Plumpton,Class 3,8496.0,2m1½f ,5.0,6.5,154.0,43,Plumpton,Class 4,6862.0,2m4f ,3.0,0.44,164.0,85,Fontwell,Class 4,6535.0,2m4f ,8.0,3.5,Fifth,24,3,,,,Good,Good,Good To Soft,La Julie (IRE),Blinkers,Blinkers,50,100,86,1,0,0,170,Clear Fourth,29.0,14.00,7,1,6,0,100,None,Undulating,Gelding,24,13,1,0,0,94.0,94,16,3,Hurdle,14,6,9,0,7,16,12,4.0,2.75,Peintre Celebre (USA),Fakenham,2m½f ,1.25,Good To Soft,121.0,3,23,3,0,3,24,0,11,2,1,1,50,50,5,1,2,20,40,1,1,1,100,2,1,1,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,PU,,The Flying Sofa (FR),6.0,110,4 mins 6.06s,246.06,,92.0,16.5,PU,National Hunt,8.394515377846254,2.3682600744364235,3,3,3523,158,Handicap Seller Hurdle,"close up, lost place 4th, soon pushed along, pulled up before 6th",1,None,Left Handed,15,24,Undulating,,
14:00:00,Fakenham,Balleticon (IRE),RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Bailey, K C",8,158,"Bass, David",0,Non Fav,100,3.5,2,65.94000000000001,28.035000000000004,14.628225,2.6943,0.7679,139.3035696,17,2,1,50,17,2,12,265,34,13,616,100,16,423,81,19,9,1,11,3,1,33,19,2,11,277,38,14,614,97,16,6,0,0,3363453,(IRE),0,Male,Arakan (USA),Third,Fifth,102.0,105.0,107.0,112.0,0,8,0,11,Newton Abbot,Class 5,3758.0,2m1f ,10.0,6.5,163.0,30,Hereford,Class 5,3730.0,2m½f ,10.0,6.5,166.0,51,Bangor,Class 4,4030.0,2m½f ,6.0,14.0,Fourth,12,1,,,,Good,Good,Soft,Miss Garbo (IRE),None,Cheekpieces,60,0,67,11,1,9,171,Clear Third,1.0,14.00,3,0,2,0,0,None,Undulating,Gelding,12,6,0,6,0,94.0,94,1,0,Hurdle,9,7,9,0,0,10,13,5.0,4.5,Bob Back (USA),Southwell,2m ,3.33,Soft,0.0,1,8,1,0,1,12,0,5,0,0,0,0,0,6,0,2,0,33,0,0,0,0,5,0,3,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,2nd,9.5,Balleticon (IRE),3.0,100,4 mins 6.06s,246.06,9.5,92.0,16.5,2,National Hunt,4.5,1.85,3,3,3523,158,Handicap Seller Hurdle,"keen chased clear winner, progress to press winner 3 out, ridden and outpaced approaching last",2,None,Left Handed,17,12,Undulating,2333.0,
14:00:00,Fakenham,Bagan,RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Mullins, J W",8,152,"Sansom, Daniel",3,Non Fav,94,3.5,4,70.3392,20.284875,10.25645,2.9361,0.9278,133.1963786,39,1,0,0,8,1,13,66,4,6,140,7,5,117,5,4,2,0,0,3,0,0,19,3,16,229,21,9,435,36,8,11,4,36,U416883,(GB),0,Male,Sulamani (IRE),Third,Eighth,94.0,96.0,97.0,98.0,9,10,13,11,Newton Abbot,Class 5,3758.0,2m6½f ,13.0,33.0,161.0,184,Huntingdon,Class 5,3268.0,3m1½f ,12.0,11.0,162.0,208,Exeter,Class 5,2614.0,2m1f ,10.0,11.0,Eighth,29,3,,,,Soft,Good,Good To Firm,Aunt Rita (IRE),None,None,27,0,17,17,1,6,198,Clear Second,6.5,7.00,23,2,4,14,43,None,Undulating,Gelding,4,22,3,13,2,94.0,94,5,0,Hurdle,14,13,19,0,15,11,18,7.0,7.5,Grand Lodge (USA),Stratford,2m3f ,3.0,Good,93.0,3,1,0,0,0,4,0,6,2,0,0,0,0,3,0,0,0,0,2,0,0,0,15,2,4,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,3rd,2.5,Bagan,3.0,94,4 mins 6.06s,246.06,12.0,92.0,16.5,3,National Hunt,4.334035438784502,1.6870126951125632,3,3,3523,158,Handicap Seller Hurdle,"tracked leaders, progress to press winner 3 out, outpaced approaching last",4,None,Left Handed,39,29,Undulating,1166.0,
14:00:00,Fakenham,Chantecler,RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Davis, Katherine",11,146,"Jordan, Alfie",7,Non Fav,88,66.0,5,46.305564,19.2987,8.792535999999998,4.8944,0.0468,98.3882432,38,0,0,0,2,0,0,24,1,4,30,1,3,0,0,0,0,0,0,1,0,0,2,0,0,35,1,3,64,1,2,0,0,0,086P9PF,(GB),0,Male,Authorized (IRE),Fell,Pulled Up,91.0,100.0,50.0,106.0,5,7,0,11,Stratford,Class 5,2669.0,2m3f ,8.0,66.0,149.0,55,Fontwell,Class 5,4139.0,2m3½f ,10.0,125.0,159.0,97,Kempton,Class 6,3132.0,7f ,12.0,150.0,Ninth,54,4,,,,Good,Good,Standard To Slow,Snow Goose,None,None,27,0,36,35,2,6,155,Clear Fifth,0.0,Didnt Finish,22,1,8,0,75,None,Undulating,Gelding,7,42,4,25,3,94.0,94,7,1,Hurdle,14,0,13,0,16,16,18,50.0,66.0,Polar Falcon (USA),Hexham,2m½f ,1.88,Good,113.0,3,0,0,0,0,7,0,14,0,0,0,0,0,4,1,2,25,50,0,0,0,0,22,0,6,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,PU,,Chantecler,200.0,88,4 mins 6.06s,246.06,,92.0,16.5,PU,National Hunt,391.9360949336015,104.03607310887426,3,3,3523,158,Handicap Seller Hurdle,"held up, pushed along 5th, ridden next, ran wide and pulled up 2 out",5,None,Left Handed,38,54,Undulating,,
14:00:00,Fakenham,The Yellow Mini,RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Wigham, M",4,146,"Sheehan, Gavin",0,Non Fav,94,11.0,6,40.05,19.58796,9.374,5.4079,0.8492,105.14983055199998,15,12,2,17,27,4,15,395,64,16,768,109,14,6,1,17,10,1,10,1,0,0,4,1,25,110,12,11,209,18,9,3,0,0,234456P,(GB),0,Female,Cannock Chase (USA),Pulled Up,Sixth,96.0,96.0,105.0,110.0,8,4,0,6,Plumpton,Class 5,4139.0,2m1½f ,12.0,10.0,151.0,43,Southwell,Class 5,5446.0,2m5½f ,9.0,25.0,146.0,83,Fakenham,Class 4,6426.0,2m4½f ,5.0,25.0,Fifth,23,1,,,,Good,Good,Good,Cheap N Chic,Cheekpieces,Cheekpieces,0,100,25,12,1,8,47,Joint Bottom,,Didnt Finish,12,1,3,0,0,None,Undulating,Filly,11,12,0,4,0,94.0,94,10,1,Hurdle,4,6,0,0,6,13,4,12.0,8.0,Primo Valentino (IRE),Fontwell,2m1½f ,16.0,Good,0.0,1,5,1,0,1,9,0,5,2,0,1,0,50,1,0,1,0,100,1,0,1,0,7,0,0,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,5th,23,The Yellow Mini,10.0,94,4 mins 6.06s,246.06,43.0,92.0,16.5,5,National Hunt,13.829669847158945,3.434440307,3,3,3523,158,Handicap Seller Hurdle,"raced wide close up, ridden and lost place 5th, weakened 3 out",6,None,Left Handed,15,23,Undulating,350.0,
14:00:00,Fakenham,Hey Bob (IRE),RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Murphy, Olly",10,145,"Stones, Lewis",5,Non Fav,87,4.5,7,85.3,27.68688,20.064,4.2931,1.4614,164.06205490000002,25,3,0,0,8,1,13,88,9,10,150,13,9,65,9,14,7,0,0,15,2,13,40,7,18,549,94,17,1151,178,15,35,8,23,3922141,(IRE),0,Male,Big Bad Bob (IRE),First,Fourth,82.0,82.0,77.0,78.0,3,7,9,8,Sedgefield,Class 5,3730.0,2m½f ,11.0,10.0,150.0,92,Plumpton,Class 5,4139.0,2m½f ,13.0,4.0,152.0,141,Plumpton,Class 5,3023.0,2m½f ,12.0,6.0,First,71,5,,,,Good To Soft,Good,Good To Soft,Bounty Star (IRE),None,None,28,0,18,69,5,7,143,Clear Sixth,2.5,,33,1,6,0,0,None,Undulating,Gelding,7,61,5,60,5,94.0,94,41,4,Hurdle,7,33,13,0,11,7,5,2.25,3.0,Fasliyev (USA),Sedgefield,2m½f ,10.0,Good To Soft,82.0,5,2,0,0,2,7,0,17,0,0,0,0,0,19,2,7,11,37,0,0,0,0,58,5,16,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,1st,,Hey Bob (IRE),3.33,87,4 mins 6.06s,246.06,,92.0,16.5,1,National Hunt,4.935980898461784,1.825828553508109,3,3,3523,158,Handicap Seller Hurdle,"made all, soon clear, reduced lead 3 out, ridden clear again approaching last, ran on",7,None,Left Handed,25,71,Undulating,5065.0,
14:00:00,Fakenham,Tarseem (IRE),RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Harris, M F",4,142,"Bastyan, Mitchell S",0,Non Fav,90,5.0,8,49.26,28.271609999999995,10.61888,2.9334,1.4876,118.57449622933332,17,5,1,20,15,2,13,224,28,13,383,44,11,159,29,18,12,1,8,10,4,40,32,10,31,327,62,19,594,83,14,23,1,4,3U3645,(IRE),0,Male,Dawn Approach (IRE),Fifth,Fourth,93.0,95.0,100.0,0.0,0,0,0,0,Newton Abbot,Class 5,3758.0,2m1f ,10.0,11.0,146.0,35,Uttoxeter,Class 5,4139.0,2m ,13.0,12.0,151.0,57,Southwell,Class 5,6208.0,2m½f ,10.0,3.33,Sixth,6,0,,,,Good,Good,Good To Soft,Saraha,Hood,Hood,0,0,20,1,0,0,225,Clear Top,7.0,15.50,5,0,1,0,0,None,Undulating,Gelding,1,3,0,3,0,94.0,94,0,0,Hurdle,8,11,8,0,12,6,8,6.0,3.5,Dansili,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,4th,8,Tarseem (IRE),6.5,90,4 mins 6.06s,246.06,20.0,92.0,16.5,4,National Hunt,9.053566403869372,2.64,3,3,3523,158,Handicap Seller Hurdle,"in rear, headway and close up 3 out, ridden next, no impression",8,None,Left Handed,17,6,Undulating,584.0,
14:00:00,Fakenham,Morani Kali,RacingTV Proud To Welcome Fakenham Racecourse Selling Handicap Hurdle,Class 5,4yo+,Non-Major,Handicap Seller Hurdle,2m.5f ,5065,Good,8,National Hunt,110,Left Handed,0,"Smith, Martin",4,142,"Worsley, Tabitha",3,Non Fav,90,18.0,9,39.512,18.711288000000003,15.214928,4.5001,0.5181,103.94320013600002,15,11,0,0,24,0,0,262,17,6,414,25,6,2,0,0,13,0,0,6,0,0,10,0,0,91,5,5,167,14,8,5,1,20,P145246,(GB),0,Male,Charming Thought,Sixth,Fourth,92.0,96.0,0.0,61.0,0,7,0,0,Huntingdon,Class 4,4575.0,2m ,8.0,16.0,141.0,52,Sandown,Class 3,6753.0,2m ,4.0,6.0,144.0,95,Huntingdon,Class 4,4084.0,2m½f ,10.0,125.0,Second,15,1,,,,Good,Soft,Good To Soft,Crystal Moments,Cheekpieces,Blinkers,0,0,0,4,1,25,47,Joint Bottom,14.0,28.65,3,0,0,0,0,None,Undulating,Gelding,15,8,1,2,0,94.0,94,3,0,Hurdle,11,11,29,0,1,5,8,14.0,14.0,Haafhd,Kempton,1m4f ,40.0,Standard To Slow,55.0,0,2,0,0,1,5,0,2,0,0,0,0,0,1,0,1,0,100,0,0,0,0,2,0,0,2022-05-03,,2022-05-03,14:00:00,4yo+,Class 5,2m.5f ,5065,Good,8,6th,26,Morani Kali,18.0,90,4 mins 6.06s,246.06,69.0,92.0,16.5,6,National Hunt,23.0,4.789950878167728,3,3,3523,158,Handicap Seller Hurdle,"in rear, ridden and weakened 3 out",9,None,Left Handed,15,15,Undulating,350.0,
14:10:00,Ayr,Arlo (FR),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Crawford, S R B",6,158,"Jacob, Daryl",0,Non Fav,118,3.0,1,49.536,23.037696,17.4610115,0.0,0.4501,117.95487094533334,15,18,0,0,37,1,3,238,31,13,620,84,14,21,3,14,13,3,23,20,0,0,37,1,3,271,21,8,441,35,8,38,6,16,204450,(FR),0,Male,Cokoriko (FR),Fourteenth,Fifth,113.0,0.0,0.0,0.0,0,0,0,0,Fairyhouse,Irish,10619.0,2m ,15.0,12.0,157.0,30,Fairyhouse,Irish,6372.0,2m4f ,16.0,6.5,166.0,47,Down Royal,Irish,5310.0,2m1f ,19.0,5.0,Fourth,6,0,,,,Yielding,Yielding,Soft,Nina La Belle (FR),None,None,0,0,0,6,0,0,30000,Joint Top,0.0,61.00,0,0,0,0,50,None,Flat,Gelding,6,5,0,4,0,0.0,27,1,0,Hurdle,15,15,23,50,24,9,20,5.5,5.0,Vatori (FR),,,,,,0,1,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,4th,1.75,Arlo (FR),5.5,118,3 mins 47.51s,227.51,12.25,0.0,16.0,4,National Hunt,8.713052241,2.231957504,3,3,3520,0,Maiden Hurdle,"led, shaken up and headed 2 out, soon ridden and no extra run-in",1,None,Left Handed,15,6,Flat,565.0,
14:10:00,Ayr,Balkalin (FR),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Barnes, M A",10,158,"Mulqueen, S",0,Non Fav,95,25.0,2,57.115,28.584675,13.742541,0.5576000000000001,0.1449,124.23911019999998,14,6,0,0,20,1,5,229,12,5,413,23,6,36,0,0,35,2,6,8,0,0,13,0,0,129,7,5,269,13,5,14,0,0,0543335,(FR),0,Male,Balko (FR),Fifth,Third,97.0,98.0,98.0,101.0,0,0,0,0,Sedgefield,Class 4,4684.0,2m½f ,8.0,28.0,148.0,29,Kelso,Class 4,4901.0,2m2½f ,6.0,8.0,154.0,45,Newcastle,Class 4,5827.0,2m½f ,4.0,8.5,Third,13,0,,,,Good,Good To Soft,Good,Rose Caline (FR),None,None,17,0,0,13,0,0,101,Clear Seventh,11.0,6.55,3,0,0,0,0,None,Flat,Gelding,6,11,0,7,0,0.0,27,4,0,Hurdle,9,0,4,0,12,10,18,33.0,28.0,Astarabad (USA),,,,,,0,3,0,0,0,6,0,2,0,0,0,0,0,4,0,1,0,25,0,0,0,0,6,0,1,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,3rd,3,Balkalin (FR),18.0,95,3 mins 47.51s,227.51,10.5,0.0,16.0,3,National Hunt,25.074957816,4.541558798555052,3,3,3520,0,Maiden Hurdle,"prominent, shaken up and pressed leader before 2 out, held when not fluent last, ran on one pace",2,None,Left Handed,14,13,Flat,1129.0,
14:10:00,Ayr,Battle Of Toro (IRE),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Moffatt, James",6,158,"Jones, Charlotte",5,J-Fav,0,2.5,3,69.94253499999999,28.59534,13.80875,0.5,2.6229,144.92397331575,71,2,0,0,3,1,33,73,16,22,134,25,19,120,25,21,7,1,14,0,0,0,1,1,100,88,18,20,175,28,16,7,1,14,3094,(IRE),0,Male,New Approach (IRE),Fourth,Ninth,0.0,95.0,98.0,99.0,0,0,0,0,Carlisle,Class 4,4629.0,2m1f ,9.0,5.0,155.0,298,Chester,Class 2,15462.0,1m3½f ,12.0,25.0,137.0,311,Windsor,Class 2,10308.0,1m3½f ,11.0,25.0,Tenth,4,0,,,,Heavy,Good To Soft,Good,Galician,None,None,0,0,0,1,0,0,156,Clear Fourth,17.0,4.50,1,0,0,0,14,None,Flat,Gelding,1,2,0,1,0,0.0,27,2,0,Hurdle,8,0,3,0,4,7,7,12.0,7.0,Redoutes Choice (AUS),,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,8th,3.75,Battle Of Toro (IRE),2.0,0,3 mins 47.51s,227.51,28.25,0.0,16.0,8,National Hunt,3.122348392775002,1.420060284,3,3,3520,0,Maiden Hurdle,"chased leaders, pushed along and weakened tamely after 3 out",3,None,Left Handed,71,4,Flat,0.0,
14:10:00,Ayr,Kilbrainy (IRE),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Thomson, A M",6,158,"Mania, Ryan",0,Non Fav,0,7.0,4,69.051,13.877199,8.343649999999998,0.0,0.5455,112.49545173666668,29,5,0,0,21,0,0,333,33,10,670,76,11,268,37,14,72,9,13,5,0,0,13,0,0,187,20,11,365,49,13,56,8,14,574,(IRE),0,Male,Beat Hollow,Fourth,Seventh,0.0,0.0,0.0,,0,0,0,0,Kelso,Class 4,2723.0,2m½f ,12.0,8.0,155.0,376,Kilbeggan,Irish,5310.0,2m ,14.0,40.0,163.0,406,Clonmel,Irish,5310.0,2m2½f ,12.0,9.0,Fifth,3,0,,,,Good To Soft,Good,Soft,Portryan Native (IRE),None,None,0,0,0,3,0,0,115,Clear Sixth,0.5,1.05,1,0,0,0,0,None,Flat,Gelding,1,3,0,0,0,0.0,27,0,0,Hurdle,7,5,12,0,12,9,9,7.0,10.0,Be My Native (USA),,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,6th,2.25,Kilbrainy (IRE),8.5,0,3 mins 47.51s,227.51,18.5,0.0,16.0,6,National Hunt,12.6247364333921,2.8164848623792387,3,3,3520,0,Maiden Hurdle,"towards rear, closed up 5th, pushed along and weakened after 2 out",4,None,Left Handed,29,3,Flat,0.0,
14:10:00,Ayr,Maifalki (FR),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Russell, Miss Lucinda V",9,158,"Fox, Derek R",0,Non Fav,0,16.0,5,43.692800000000005,15.6429,14.159999999999998,3.0696,0.8944000000000001,105.1277545,356,9,0,0,19,3,16,269,34,13,449,55,12,317,43,14,70,11,16,11,1,9,26,5,19,454,51,11,874,87,10,108,13,12,1410370,(FR),0,Male,Falco (USA),Twelfth,Seventh,87.0,91.0,91.0,95.0,0,22,18,20,York,Class 2,18039.0,1m4f ,15.0,200.0,120.0,1011,Newmarket (July),Class 3,9057.0,1m2f ,8.0,28.0,135.0,1026,York,Class 3,12450.0,1m4f ,6.0,33.0,Third,23,5,,,,Good To Soft,Good,Good To Firm,Makila (IRE),None,None,36,0,25,22,5,23,83,Clear Bottom,2.0,43.40,4,0,1,0,23,None,Flat,Gelding,0,5,1,1,0,0.0,27,8,2,Hurdle,16,0,29,0,36,25,22,16.0,16.0,Entrepreneur,Haydock,1m3½f ,1.75,Good To Firm,79.0,2,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,100,0,0,0,0,11,2,4,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,2nd,7.5,Maifalki (FR),22.0,0,3 mins 47.51s,227.51,7.5,0.0,16.0,2,National Hunt,25.993936265,5.519941993550166,3,3,3520,0,Maiden Hurdle,"in rear, not fluent early, pushed along after 3 out, good headway before 2 out, kept on well to chase easy winner run-in",5,None,Left Handed,356,23,Flat,2258.0,
14:10:00,Ayr,Ted Hastings (IRE),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Elliott, Gordon",6,158,"Bowen, Sean P",0,J-Fav,0,2.5,7,40.730848,30.767813100000005,0.0,1.5,1.3363,112.684934849,122,17,8,47,42,15,36,507,97,19,938,167,18,21,7,33,16,5,31,70,10,14,159,20,13,1038,162,16,2158,328,15,10,2,20,36,(IRE),0,Male,Imperial Monarch (IRE),Sixth,Third,0.0,0.0,,,0,0,0,0,Fairyhouse,Irish,5310.0,2m ,9.0,1.5,170.0,227,Navan,Irish,5310.0,2m ,20.0,0.83,170.0,No Prev,,,,,,,No Run,2,0,,,No Run,Yielding,Good,,Portacarron Lady (IRE),None,None,0,0,100,2,0,0,30000,Joint Top,53.0,35.75,1,0,1,0,17,None,Flat,Gelding,2,2,0,0,0,0.0,27,0,0,Hurdle,6,7,10,0,11,4,4,2.0,2.0,Presenting,,,,,,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,50,0,0,0,0,0,0,0,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,1st,,Ted Hastings (IRE),1.63,0,3 mins 47.51s,227.51,,0.0,16.0,1,National Hunt,2.8643534511066537,1.43,3,3,3520,0,Maiden Hurdle,"tracked leader, headway and led 2 out, soon clear, pushed out run-in, comfortably",7,None,Left Handed,122,2,Flat,4901.0,
14:10:00,Ayr,Utah (IRE),Book Summer Racenight With Gok Wan Maiden Hurdle (GBB Race),Class 4,4yo+,Non-Major,Maiden Hurdle,2m ,4901,Good,8,National Hunt,118,Left Handed,0,"Lambe, J J",8,158,"McMenamin, Daniel",0,Non Fav,0,33.0,8,45.31668749999999,13.858488,10.2296,0.3892,0.475,90.477835125,591,5,2,40,22,2,9,282,31,11,605,77,13,0,0,0,45,6,13,4,0,0,6,1,17,97,5,5,212,10,5,2,1,50,9059577,(IRE),0,Male,Galileo (IRE),Seventh,Seventh,0.0,0.0,0.0,74.0,0,6,0,0,Navan,Irish,6372.0,2m ,17.0,80.0,161.0,620,Kilbeggan,Irish,5310.0,2m ,14.0,14.0,161.0,652,Gowran Park,Irish,6372.0,2m ,15.0,11.0,Fifth,18,1,,,,Good,Yielding To Soft,Good,Healing Music (FR),None,None,0,0,0,17,1,6,30000,Joint Top,2.0,11.90,4,0,0,7,20,None,Flat,Gelding,12,7,1,3,0,0.0,27,5,0,Hurdle,11,4,8,0,13,12,15,50.0,40.0,Bering,Curragh,1m ,1.1,Good To Firm,0.0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2022-05-03,,2022-05-03,14:10:00,4yo+,Class 4,2m ,4901,Good,8,7th,6,Utah (IRE),40.0,0,3 mins 47.51s,227.51,24.5,0.0,16.0,7,National Hunt,70.0,9.392188817257992,3,3,3520,0,Maiden Hurdle,"mid-division, slow jump 4th, ridden after 3 out, not fluent 2 out, soon beaten",8,None,Left Handed,591,18,Flat,0.0,
