racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","6th","1","Innocent Walker (IRE)","0","Fahey, Jarlath P","4","Kelly, Aidan","7","154","80",,"0","4 mins 4.90s","244.9","9.75","0","16.5","6","National Hunt","403.6216009618406","42","3","3","3620","0","NH Flat","rear of mid-division, pushed along early, progress 4f out, soon ridden, 5th 2f out, no impression","17","None","Right Handed",,"24","1","French Navy","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","7th","0.75","Art Of Silence (IRE)","0","Keane, Gerard","4","Barry, Mr J C","5","156","40",,"0","4 mins 4.90s","244.9","10.5","0","16.5","7","National Hunt","51.24210801355703","11.156756610684095","3","3","3620","0","NH Flat","mid-division, took keen hold, ridden in 6th 3f out, no impression","2","None","Right Handed",,"None","0","Marcel (IRE)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","8th","14","Kandoit (IRE)","0","McBratney, C A","4","Harvey, Mr B W","7","154","40",,"0","4 mins 4.90s","244.9","24.5","0","16.5","8","National Hunt","72.98724735139373","14.126260485369716","3","3","3620","0","NH Flat","tracked leaders, ridden 3f out, soon no impression","6","None","Right Handed",,"25","1","Conduit (IRE)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","9th","1.25","But I Wont Do That (IRE)","0","Kelly, Muredach","4","OSullivan, Mr M J M","7","154","40",,"0","4 mins 4.90s","244.9","25.75","0","16.5","9","National Hunt","100","18.069384939","3","3","3620","0","NH Flat","rear of mid-division, no impression from 3f out, never a factor","3","None","Right Handed",,"24","1","Dragon Pulse (IRE)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","10th","0.5","Westmount (IRE)","0","Jenkins, James Albert","4","McGill, Mr O","7","154","12",,"0","4 mins 4.90s","244.9","26.25","0","16.5","10","National Hunt","14.132604531807283","4.2","3","3","3620","0","NH Flat","mid-division, no impression from 3f out, weakened","11","None","Right Handed",,"None","0","Shantaram","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","11th","0.5","Champagnegaloppen (IRE)","0","Watson, R K","4","OCallaghan, Shane","7","147","40",,"0","4 mins 4.90s","244.9","26.75","0","16.5","11","National Hunt","80.67376445037492","17.5","3","3","3620","0","NH Flat","always behind, never a factor","12","None","Right Handed",,"None","0","Leading Light (IRE)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","12th","43","Elusive Guy (IRE)","0","Fahey, Jarlath P","4","Fahey, Miss A","7","154","8",,"0","4 mins 4.90s","244.9","69.75","0","16.5","12","National Hunt","12.5","3.511474282","3","3","3620","0","NH Flat","tracked leaders on outer, ridden 4f out, weakened","4","None","Right Handed",,"68","1","Elusive Pimpernel (USA)","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","13th","15","Self Isolation (IRE)","0","Crawford, S R B","4","Lavery, Mr D G","0","161","7",,"0","4 mins 4.90s","244.9","84.75","0","16.5","13","National Hunt","9.970924298848931","2.78","3","3","3620","0","NH Flat","towards rear on outer, some progress on outer 5f out, soon no impression, never a factor","10","None","Right Handed",,"None","0","Mount Nelson","Undulating",
"2022-05-02","17:30:00","Down Royal","Energise Energy (Pro/Am) Flat Race","4yo","Irish",,"2m.5f ","5310","Good To Yielding","14","14th","6.5","Every Ocean (IRE)","0","Bryson, W J","4","McGill, Mr D","7","154","33",,"0","4 mins 4.90s","244.9","91.25","0","16.5","14","National Hunt","54.23787289645434","13.38687813","3","3","3620","0","NH Flat","always behind, never a factor","5","None","Right Handed",,"None","0","Ask","Undulating",
"2022-05-02","13:00:00","Kempton","Racing TV Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4357","Good","5","1st",,"Finest View","0","King, A","5","Cannon, Tom J","0","156","1.1","(Fav)","112","3 mins 54.75s","234.75",,"0","16","1","National Hunt","2.17","1.3","2","2","3520","11","Novices Hurdle","made virtually all at modest pace early on, pushed along and wandered before 2 out, went clear before last where not fluent, kept on, readily","2","None","Right Handed",,"35","6","Passing Glance","Flat",
"2022-05-02","13:00:00","Kempton","Racing TV Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4357","Good","5","2nd","9.5","Mandocello (FR)","0","Edmunds, Stuart","6","Gethings, Ciaran","0","156","3.33",,"0","3 mins 54.75s","234.75","9.5","0","16","2","National Hunt","5.065522524522964","2.410164992","2","2","3520","11","Novices Hurdle","tracked front pair, chased leader before 2 out, mistake 2 out and soon left behind by winner, well held and not fluent last, ridden and stayed on one pace","4","None","Right Handed",,"566","8","Motivator","Flat",
"2022-05-02","13:00:00","Kempton","Racing TV Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4357","Good","5","3rd","5.5","Barenboim","0","OBrien, Fergal","4","Brennan, P J","0","150","3.5",,"0","3 mins 54.75s","234.75","15","0","16","3","National Hunt","5.544599246351135","2.71299469367601","2","2","3520","11","Novices Hurdle","towards rear, raced keenly, not fluent early, pushed along after 3 out, jumped right 2 out, ridden before last and no impression","5","None","Right Handed",,"215","9","Golden Horn","Flat",
"2022-05-02","13:00:00","Kempton","Racing TV Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4357","Good","5","4th","2.75","Iskar Dairy (FR)","0","Moore, G L","4","Moore, Jamie","0","150","18",,"0","3 mins 54.75s","234.75","17.75","0","16","4","National Hunt","25.404885222","8.407943676633295","2","2","3520","11","Novices Hurdle","in rear, minor headway into narrow 3rd before 2 out, slow jump 2 out, soon weakened","6","None","Right Handed",,"24","2","Sinndar (IRE)","Flat",
"2022-05-02","13:00:00","Kempton","Racing TV Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m ","4357","Good","5","5th","17","Carn A Chlamain (USA)","0","Lacey, T","4","Sheppard, Stan","0","157","7",,"0","3 mins 54.75s","234.75","34.75","0","16","5","National Hunt","10.5","4.772814990771877","2","2","3520","11","Novices Hurdle","close up, ridden after 3 out and dropped to rear, weakened quickly before 2 out","1","None","Right Handed",,"19","12","Fed Biz (USA)","Flat",
"2022-05-02","13:35:00","Kempton","Racing TV Novices Chase (GBB Race)","5yo+","Class 3",,"2m5f ","10892","Good","2","1st",,"Stoners Choice","0","OBrien, Fergal","7","Kendrick, Max J P","0","156","1.38",,"135","5 mins 3.22s","303.22",,"139.5","21","1","National Hunt","2.96","0","1","0","4510","64","Novices Chase","led narrowly, mistake 8th, forged clear after 3 out, soon in command and eased towards finish, comfortably","3","None","Right Handed"," TT","65","16","Great Pretender (IRE)","Flat",
"2022-05-02","13:35:00","Kempton","Racing TV Novices Chase (GBB Race)","5yo+","Class 3",,"2m5f ","10892","Good","2","2nd","4.5","Calva DAuge (FR)","0","Nicholls, P F","7","Cobden, Harry","0","156","0.57","(Fav)","144","5 mins 3.22s","303.22","4.5","139.5","21","2","National Hunt","1.616206845","0","1","0","4510","64","Novices Chase","close up, outjumped 9th, pushed along after 4 out, outpaced and ridden before 2 out, soon well held","1","None","Right Handed",,"44","14","Air Chief Marshal (IRE)","Flat",
"2022-05-02","14:10:00","Kempton","Racing TV Supporting Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Good","4","1st",,"Outlaw Peter (IRE)","0","Nicholls, P F","6","Cobden, Harry","0","158","0.3","(Fav)","115","5 mins 1.97s","301.97",,"54","21","1","National Hunt","1.35","1.0916164417818","1","2","4620","15","Maiden Hurdle","made all, jumped well, in command when pushed along and reminders before final flight, kept on well, unchallenged","3","None","Right Handed"," TT","100","5","Mustameet (USA)","Flat",
"2022-05-02","14:10:00","Kempton","Racing TV Supporting Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Good","4","2nd","11","Kilfilum Woods (IRE)","0","Webber, P R","6","Scudamore, Tom","0","158","14",,"0","5 mins 1.97s","301.97","11","54","21","2","National Hunt","17.5","3.670835446520287","1","2","4620","15","Maiden Hurdle","handy, pushed along and chased leader before 2 out, no impression, ran on same pace","2","None","Right Handed",,"57","1","Beat Hollow","Flat",
"2022-05-02","14:10:00","Kempton","Racing TV Supporting Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Good","4","3rd","19","Foxinthebox (IRE)","0","Murphy, Olly","6","Coleman, A","0","158","4",,"108","5 mins 1.97s","301.97","30","54","21","3","National Hunt","5.8","1.57","1","2","4620","15","Maiden Hurdle","prominent, shaken up after 4 out, dropped away after 3 out, soon beaten","1","None","Right Handed","CkPc","82","4","Presenting","Flat",
"2022-05-02","14:10:00","Kempton","Racing TV Supporting Safe Gambling Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Good","4","4th","22","Thai Terrier (USA)","0","Greenall, Oliver","6","Gregory, Fergus","0","158","22",,"0","5 mins 1.97s","301.97","52","54","21","4","National Hunt","34.97654345473741","5.1","1","2","4620","15","Maiden Hurdle","held up in rear, hit 4th, pushed along after 3 out and lost touch, tailed off","4","None","Right Handed",,"199","20","Kittens Joy (USA)","Flat",
"2022-05-02","14:45:00","Kempton","Bet At racingtv.com Handicap Chase","5yo+","Class 3",,"3m.5f ","10892","Good","4","1st",,"Nevilles Cross (IRE)","0","Lacey, T","7","Sheppard, Stan","0","168","1.88",,"134","6 mins 3.21s","363.21",,"132.5","24.5","1","National Hunt","3.1375094253661606","1.7","1","2","5280","81","Handicap Chase","close up with leader, not fluent 4 out, disputed lead 3 out, pushed along and soon led, not fluent 2 out, kept on well, comfortably","1","None","Right Handed",,"29","19","Stowaway","Flat",
"2022-05-02","14:45:00","Kempton","Bet At racingtv.com Handicap Chase","5yo+","Class 3",,"3m.5f ","10892","Good","4","2nd","5","Danny Kirwan (IRE)","0","Nicholls, P F","9","Cobden, Harry","0","167","1.38","(Fav)","133","6 mins 3.21s","363.21","5","132.5","24.5","2","National Hunt","2.54","1.55","1","2","5280","81","Handicap Chase","led narrowly and pestered throughout, strongly pressed 3 out, ridden and headed after 3 out, soon hung right and kept on one pace","2","None","Right Handed","CkPc","36","15","Scorpion (IRE)","Flat",
"2022-05-02","14:45:00","Kempton","Bet At racingtv.com Handicap Chase","5yo+","Class 3",,"3m.5f ","10892","Good","4","3rd","HD","Twenty Twenty (IRE)","0","Moore, G L","7","Moore, Jamie","0","143","3.5",,"109","6 mins 3.21s","363.21","5.1","132.5","24.5","3","National Hunt","5.148579406544831","2.06","1","2","5280","81","Handicap Chase","held up in rear, cajoled along at times, ridden after 5 out, stayed on from 2 out, never threatened","4","None","Right Handed","Vsor","19","29","Henrythenavigator (USA)","Flat",
"2022-05-02","14:45:00","Kempton","Bet At racingtv.com Handicap Chase","5yo+","Class 3",,"3m.5f ","10892","Good","4","4th","21","Gortroe Joe (IRE)","0","OBrien, Fergal","10","Brennan, P J","0","166","8",,"132","6 mins 3.21s","363.21","26.1","132.5","24.5","4","National Hunt","11","3.6","1","2","5280","81","Handicap Chase","tracked leaders, pushed along after 4 out, ridden before 2 out and weakened","3","None","Right Handed",,"82","33","Beneficial","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","1st",,"Zyon","0","West, Adam","8","Moore, Jamie","0","161","10",,"112","5 mins 3.21s","303.21",,"112","21","1","National Hunt","13.15","3.47","2","3","4620","15","Handicap Hurdle","made all, ridden after 2 out and soon went clear, kept on well","4","None","Right Handed","Blnk","33","14","Martaline","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","2nd","7.5","Fugitives Drift (IRE)","0","Henderson, N J","7","Brennan, Nathan","7","161","2.25","(Fav)","119","5 mins 3.21s","303.21","7.5","112","21","2","National Hunt","3.54","1.51","2","3","4620","15","Handicap Hurdle","in touch, pushed along in 5th home turn, ridden and no impression after 2 out, stayed on run-in, no chance with winner","1","None","Right Handed",,"19","14","Yeats (IRE)","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","3rd","0.75","Birds Of Prey (IRE)","0","Nicholls, P F","8","Cobden, Harry","0","163","4",,"114","5 mins 3.21s","303.21","8.25","112","21","3","National Hunt","5.63","1.94","2","3","4620","15","Handicap Hurdle","jumped right, bumped rival and nearly unseated rider 1st, recovered to track leaders, pushed along and pressed leader before 2 out, soon ridden and outpaced by winner, kept on, lost second run-in","2","None","Right Handed","CkPc TT","22","26","Sir Prancealot (IRE)","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","4th","1.25","Tigerten","0","Bridgwater, D G","5","Scudamore, Tom","0","159","4.5",,"110","5 mins 3.21s","303.21","9.5","112","21","4","National Hunt","6.25","2.07","2","3","4620","15","Handicap Hurdle","chased leaders, pushed along after 3 out, stayed on one pace after last","5","None","Right Handed",,"42","18","Born To Sea (IRE)","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","5th","1.75","Faint Hope","0","Harris, Miss G","10","Ring, C V","3","156","10",,"110","5 mins 3.21s","303.21","11.25","112","21","5","National Hunt","13.15","3.47","2","3","4620","15","Handicap Hurdle","prominent, ridden before 2 out, faded after last","6","None","Right Handed"," TT","14","20","Midnight Legend","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","6th","15","Northern Bound (IRE)","0","Pauling, Ben","8","Woods, K K","0","162","8",,"113","5 mins 3.21s","303.21","26.25","112","21","6","National Hunt","10.6","2.96","2","3","4620","15","Handicap Hurdle","mid-division, pushed along in 3rd home turn, ridden after 2 out and weakened quickly","3","None","Right Handed",,"157","22","Fruits Of Love (USA)","Flat",
"2022-05-02","15:20:00","Kempton","Racing TV Handicap Hurdle","4yo+","Class 4",,"2m5f ","4575","Good","7","PU",,"Vlannon","0","Madgwick, M","7","Kimber, Harry","7","137","5.5",,"95","5 mins 3.21s","303.21",,"112","21","PU","National Hunt","7.74","2.32","2","3","4620","15","Handicap Hurdle","in rear, bumped 1st, pushed along before 4 out, lost touch 3 out, pulled up","7","None","Right Handed","CkPc","19","23","Captain Gerrard (IRE)","Flat",
"2022-05-02","15:55:00","Kempton","Racing TV Handicap Chase (GBB Race)","5yo+","Class 2",,"2m2.5f ","15609","Good","8","1st",,"Slate House (IRE)","0","Tizzard, Joe","10","ONeill, Jonjo (Jr)","0","158","4",,"137","4 mins 25.03s","265.03",,"138","18.5","1","National Hunt","5.55","1.96","3","3","3960","64","Handicap Chase","tracked leader, not fluent 6th, disputed lead before 7th, left in lead 4 out, soon pressed, ridden after 2 out, ran on strongly to draw clear run-in","5","None","Right Handed","Blnk TT","19","27","Presenting","Flat",
"2022-05-02","15:55:00","Kempton","Racing TV Handicap Chase (GBB Race)","5yo+","Class 2",,"2m2.5f ","15609","Good","8","2nd","6","Diego Du Charmil (FR)","0","Nicholls, P F","10","Cobden, Harry","0","165","6",,"144","4 mins 25.03s","265.03","6","138","18.5","2","National Hunt","7.94","2.46","3","3","3960","64","Handicap Chase","mid-division, chased leaders 5 out, pressed leader 3 out, ridden after 2 out and soon held by winner, kept on one pace","2","None","Right Handed","CkPc TT","44","29","Ballingarry (IRE)","Flat",
"2022-05-02","15:55:00","Kempton","Racing TV Handicap Chase (GBB Race)","5yo+","Class 2",,"2m2.5f ","15609","Good","8","3rd","1","Light N Strike (IRE)","0","Lavelle, Miss E C","6","Wildman, J R","7","146","2.25","(Fav)","132","4 mins 25.03s","265.03","7","138","18.5","3","National Hunt","3.51","1.53","3","3","3960","64","Handicap Chase","towards rear, mid-division before 5th, hit 3 out, ridden after 2 out, ran on same pace","7","None","Right Handed",,"14","11","Leading Light (IRE)","Flat",
"2022-05-02","15:55:00","Kempton","Racing TV Handicap Chase (GBB Race)","5yo+","Class 2",,"2m2.5f ","15609","Good","8","4th","2.75","Malystic","0","Niven, P D","8","Hughes, Brian","0","168","5",,"147","4 mins 25.03s","265.03","9.75","138","18.5","4","National Hunt","6.74","2.21","3","3","3960","64","Handicap Chase","mid-division, headway to press leader after 4 out, outpaced when hit 3 out, gradually faded","1","None","Right Handed",,"30","15","Malinas (GER)","Flat",
"2022-05-02","15:55:00","Kempton","Racing TV Handicap Chase (GBB Race)","5yo+","Class 2",,"2m2.5f ","15609","Good","8","5th","1.75","Bathiva (FR)","0","OBrien, Fergal","8","Brennan, P J","0","155","9",,"134","4 mins 25.03s","265.03","11.5","138","18.5","5","National Hunt","11.6","3.23","3","3","3960","64","Handicap Chase","in rear, in touch, closed up behind leaders before 3 out, ridden after 2 out, kept on but never a danger","6","None","Right Handed",,"161","16","Spanish Moon (USA)","Flat",
